Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
e149fa1e-c82b-3a2f-a4f4-783390af3372,7e79cf8f-66ff-3696-9f73-172be755ac72,Lovella383 King743,F,NURSE PRACTITIONER,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
ccba3b2a-d888-3a91-8df3-bb12c4695736,7e79cf8f-66ff-3696-9f73-172be755ac72,Lamont867 Moore224,M,NURSE PRACTITIONER,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
1c0ab8bf-e5f5-360b-bddc-dc8ba28e4bd9,7e79cf8f-66ff-3696-9f73-172be755ac72,Rubin812 O'Conner199,M,NURSE PRACTITIONER,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
1ac7483a-71be-3610-b5d3-5fcfe80daa65,7e79cf8f-66ff-3696-9f73-172be755ac72,Hallie315 Wolff180,F,NURSE PRACTITIONER,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
eb197eea-37fc-3632-add0-51ab31381097,7e79cf8f-66ff-3696-9f73-172be755ac72,Armando772 Schinner682,M,NURSE PRACTITIONER,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
fd30a63a-faf3-31aa-88ce-cafce98eabcf,7e79cf8f-66ff-3696-9f73-172be755ac72,Lon587 Breitenberg711,M,NURSE PRACTITIONER,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
f5c69743-fa8e-3191-831d-543ea7841082,7e79cf8f-66ff-3696-9f73-172be755ac72,Dorotea472 Aponte375,F,NURSE PRACTITIONER,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
39108041-9522-3e0a-897a-ded91743f7da,7e79cf8f-66ff-3696-9f73-172be755ac72,Bobbie849 Koss676,M,NURSE PRACTITIONER,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
983ce22a-09f0-3aea-b467-d5af3dff5acb,7e79cf8f-66ff-3696-9f73-172be755ac72,Horacio317 Bueno515,M,NURSE PRACTITIONER,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
09d42fc4-7062-3b15-b940-1db7ce343d4a,7e79cf8f-66ff-3696-9f73-172be755ac72,Tuan998 Raynor401,M,PSYCHIATRY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
f720c4f8-64bd-3255-988d-01f72a1c2021,7e79cf8f-66ff-3696-9f73-172be755ac72,Carman694 Leuschke194,F,PSYCHIATRY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
4137cbd3-e2a3-34c0-a5c1-91c9ed26f9c0,7e79cf8f-66ff-3696-9f73-172be755ac72,Elisa944 Alfaro627,F,PSYCHIATRY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
3f0a4f9d-da2c-357b-a842-80b880c05014,7e79cf8f-66ff-3696-9f73-172be755ac72,Hai304 Parisian75,M,PSYCHIATRY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
266adac1-d731-3e59-9904-50f3ef8b3239,7e79cf8f-66ff-3696-9f73-172be755ac72,Ying817 Zboncak558,F,PSYCHIATRY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
67195e5f-7120-3dbe-a919-79866226d854,7e79cf8f-66ff-3696-9f73-172be755ac72,David908 Barrows492,M,PSYCHIATRY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
87b2fb97-cc40-3343-bc4a-56687bbb6104,7e79cf8f-66ff-3696-9f73-172be755ac72,Bari62 Hermann103,F,PSYCHIATRY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
63b98978-f93f-3108-8341-1a7f3f82d187,7e79cf8f-66ff-3696-9f73-172be755ac72,Neal874 D'Amore443,M,PSYCHIATRY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
2881f011-dd43-3334-a875-f015f9d12542,7e79cf8f-66ff-3696-9f73-172be755ac72,Clara183 Raynor401,F,PODIATRY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
cfba7da2-07bb-3b31-bf4d-d4f95c239a7c,7e79cf8f-66ff-3696-9f73-172be755ac72,Carman694 Leuschke194,F,PODIATRY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
34acb10b-7a8a-3975-b619-8e268ba6713f,7e79cf8f-66ff-3696-9f73-172be755ac72,Clara183 Raynor401,F,RHEUMATOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
f138cb4a-dc37-303d-8702-6a5248f55197,7e79cf8f-66ff-3696-9f73-172be755ac72,Coy949 Leuschke194,M,RHEUMATOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
28c36730-f105-3fbf-bc62-43fa60e2a575,7e79cf8f-66ff-3696-9f73-172be755ac72,Isabella615 Stoltenberg489,F,RHEUMATOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
b9facce9-d5ae-385c-a7d4-207ee892d05a,7e79cf8f-66ff-3696-9f73-172be755ac72,Hai304 Parisian75,M,RHEUMATOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
e64d7a3c-8866-39e9-9dbc-f5f9e991aeb9,7e79cf8f-66ff-3696-9f73-172be755ac72,Ying817 Zboncak558,F,RHEUMATOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
2d13af1b-f997-33ac-a003-6a21e2e0e18d,7e79cf8f-66ff-3696-9f73-172be755ac72,David908 Barrows492,M,RHEUMATOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
e9300c59-c36e-3564-84a1-02a4d9cc03ef,7e79cf8f-66ff-3696-9f73-172be755ac72,Clara183 Raynor401,F,OTOLARYNGOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
5e28649a-8a47-3a8c-8218-af4f571f75a1,7e79cf8f-66ff-3696-9f73-172be755ac72,Coy949 Leuschke194,M,OTOLARYNGOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
028eaab7-ccea-3718-a75e-53874191d682,7e79cf8f-66ff-3696-9f73-172be755ac72,Chase54 Stoltenberg489,M,OTOLARYNGOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
c1af84e0-cb04-3436-951a-22cbaf58117e,7e79cf8f-66ff-3696-9f73-172be755ac72,Gertude950 Parisian75,F,OTOLARYNGOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
4be6cde1-2109-308d-a337-38f03e74e517,7e79cf8f-66ff-3696-9f73-172be755ac72,Tuan998 Raynor401,M,VASCULAR SURGERY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
692bb232-736f-3049-a3c7-c8115c3c04fb,7e79cf8f-66ff-3696-9f73-172be755ac72,Coy949 Leuschke194,M,VASCULAR SURGERY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
b36fa476-7cf8-32cb-a9de-241b8363febc,7e79cf8f-66ff-3696-9f73-172be755ac72,Tuan998 Raynor401,M,HAND SURGERY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
a5758aaf-0e6b-30c9-9530-762ab99f73f9,7e79cf8f-66ff-3696-9f73-172be755ac72,Coy949 Leuschke194,M,HAND SURGERY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
0b3c6043-93fa-3e73-9295-04376a63b1c0,7e79cf8f-66ff-3696-9f73-172be755ac72,Clara183 Raynor401,F,CLINICAL SOCIAL WORKER,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
3e37bd86-a987-30bf-aeff-4a2be35c302d,7e79cf8f-66ff-3696-9f73-172be755ac72,Coy949 Leuschke194,M,CLINICAL SOCIAL WORKER,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
1e6d1659-4da3-3d2e-ae3c-e83f0e7be794,7e79cf8f-66ff-3696-9f73-172be755ac72,Clara183 Raynor401,F,OPHTHALMOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
c9880470-5787-38d0-989a-21ecdad8b6b7,7e79cf8f-66ff-3696-9f73-172be755ac72,Carman694 Leuschke194,F,OPHTHALMOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
18e5fc9c-1fb5-3904-97b5-af058abe46ac,7e79cf8f-66ff-3696-9f73-172be755ac72,Isabella615 Stoltenberg489,F,OPHTHALMOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
5a5ec4f9-793f-3ed9-a88f-9211a1ad7212,7e79cf8f-66ff-3696-9f73-172be755ac72,Hai304 Parisian75,M,OPHTHALMOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
a311121d-a0ee-31da-a3fc-f5960cfaca1e,7e79cf8f-66ff-3696-9f73-172be755ac72,Ying817 Zboncak558,F,OPHTHALMOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
62637323-5465-388a-a350-de667f731054,7e79cf8f-66ff-3696-9f73-172be755ac72,Tristan353 Barrows492,F,OPHTHALMOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
3f6ae33e-49bb-3995-9d06-a69a24716c81,7e79cf8f-66ff-3696-9f73-172be755ac72,Tuan998 Raynor401,M,NEPHROLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
b186f971-6c03-39ba-bae0-255b390a9198,7e79cf8f-66ff-3696-9f73-172be755ac72,Carman694 Leuschke194,F,NEPHROLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
27951538-9b5d-30f5-80c5-0bc67de097ad,7e79cf8f-66ff-3696-9f73-172be755ac72,Chase54 Stoltenberg489,M,NEPHROLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
8c34252d-af16-327c-986a-24e6e925b257,7e79cf8f-66ff-3696-9f73-172be755ac72,Hai304 Parisian75,M,NEPHROLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
4c084607-38d0-3e99-98fb-e7f61a1c0083,7e79cf8f-66ff-3696-9f73-172be755ac72,Weston546 Zboncak558,M,NEPHROLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
8f59e7c0-ed3c-34f4-8728-437ac14ee326,7e79cf8f-66ff-3696-9f73-172be755ac72,David908 Barrows492,M,NEPHROLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
aa26ae75-ba8f-3065-afe1-63269c38d07e,7e79cf8f-66ff-3696-9f73-172be755ac72,Ike571 Hermann103,M,NEPHROLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
f9bb8841-35ed-351b-ad7e-d880332ed435,7e79cf8f-66ff-3696-9f73-172be755ac72,Neal874 D'Amore443,M,NEPHROLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
32ca72a0-c96a-3349-9ae8-88de31d453e1,7e79cf8f-66ff-3696-9f73-172be755ac72,Miki234 Kshlerin58,F,NEPHROLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
142fcd1c-f36c-32ad-b6da-28cac5b69b80,7e79cf8f-66ff-3696-9f73-172be755ac72,Jonah176 Gusikowski974,M,NEPHROLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
92b9c665-ef58-3d92-8b7f-eb3dcba9cfe0,7e79cf8f-66ff-3696-9f73-172be755ac72,Jin479 Cremin516,F,NEPHROLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
fc7073b3-b634-3a8d-8342-9a776a422f06,7e79cf8f-66ff-3696-9f73-172be755ac72,Iris667 Witting912,F,NEPHROLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
86ca7295-24d6-3430-8456-256e6fe55421,7e79cf8f-66ff-3696-9f73-172be755ac72,Tuan998 Raynor401,M,CARDIAC ELECTROPHYSIOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
a1051450-9301-3020-9269-78d9a6616819,7e79cf8f-66ff-3696-9f73-172be755ac72,Carman694 Leuschke194,F,CARDIAC ELECTROPHYSIOLOGY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
1eb469d5-5a47-3853-90e3-998a34354b50,7e79cf8f-66ff-3696-9f73-172be755ac72,Tuan998 Raynor401,M,ORTHOPEDIC SURGERY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
24ddb202-f718-3f9b-b45c-998a9990d3e3,7e79cf8f-66ff-3696-9f73-172be755ac72,Coy949 Leuschke194,M,ORTHOPEDIC SURGERY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
93423541-7a64-3088-8535-df5bd5639a9e,7e79cf8f-66ff-3696-9f73-172be755ac72,Chase54 Stoltenberg489,M,ORTHOPEDIC SURGERY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
0e7658c8-2d37-3ea0-8154-6970a96711e2,7e79cf8f-66ff-3696-9f73-172be755ac72,Hai304 Parisian75,M,ORTHOPEDIC SURGERY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
8a37487d-3857-35ee-8db3-b0c49f54d336,7e79cf8f-66ff-3696-9f73-172be755ac72,Ying817 Zboncak558,F,ORTHOPEDIC SURGERY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
6c7c5753-b0d7-3148-874d-164913252b1b,7e79cf8f-66ff-3696-9f73-172be755ac72,David908 Barrows492,M,ORTHOPEDIC SURGERY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
f4160ca7-d0e1-3ab3-9b8c-ae50f3036ab9,7e79cf8f-66ff-3696-9f73-172be755ac72,Bari62 Hermann103,F,ORTHOPEDIC SURGERY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
add1451a-bcca-3dec-bbda-29af87ded9be,7e79cf8f-66ff-3696-9f73-172be755ac72,America446 D'Amore443,F,ORTHOPEDIC SURGERY,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,0
9dd4b12e-a6e1-3fe9-a45c-d452e070355e,7e79cf8f-66ff-3696-9f73-172be755ac72,Clara183 Raynor401,F,GENERAL PRACTICE,40 HOLLAND ST,SOMERVILLE,MA,02144-2705,42.390445,-71.101033,28
dbc5b109-2b7a-327f-8fb7-233b5e472b46,b2909799-7346-3bc7-a87c-0ae971c0bcec,Parker433 Stamm704,M,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
6fdf4efd-ab51-3449-9d0d-aaf4edba347b,b2909799-7346-3bc7-a87c-0ae971c0bcec,Adrian111 O'Reilly797,M,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
402ca8e3-d0e5-3ffd-ad75-e38fd4503d91,b2909799-7346-3bc7-a87c-0ae971c0bcec,Lolita963 Kreiger457,F,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
c3081b0c-e8d8-3012-a506-2c56b205fd86,b2909799-7346-3bc7-a87c-0ae971c0bcec,Weldon459 Greenholt190,M,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
f3e2effb-8896-3532-8874-6dc78a41a0c2,b2909799-7346-3bc7-a87c-0ae971c0bcec,Cornell131 Mraz590,M,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
ffce55dc-289c-3653-8eb3-3b2b7a7af91a,b2909799-7346-3bc7-a87c-0ae971c0bcec,Marchelle563 Kessler503,F,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
29a00f9c-72f5-39bf-9802-373228222e2c,b2909799-7346-3bc7-a87c-0ae971c0bcec,Adam631 Rohan584,M,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
fae30cd9-88f6-30cf-b933-be44e743c1ac,b2909799-7346-3bc7-a87c-0ae971c0bcec,Deloras136 Schaefer657,F,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
1ae7666f-be62-32f7-9741-0f0e908832a6,b2909799-7346-3bc7-a87c-0ae971c0bcec,Jay242 Bruen238,M,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
3825bab8-8bb0-3163-874e-3b4ae446234f,b2909799-7346-3bc7-a87c-0ae971c0bcec,Frances376 Waters156,F,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
72bb6975-2b90-3cf7-b734-1b91cf1dcd6d,b2909799-7346-3bc7-a87c-0ae971c0bcec,Louis204 Rau926,M,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
2f935f89-dc44-3015-a119-5b31f0b6e079,b2909799-7346-3bc7-a87c-0ae971c0bcec,Shae705 Lesch175,F,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
db0b9011-f15c-3ec1-8012-7e028510958d,b2909799-7346-3bc7-a87c-0ae971c0bcec,Hobert364 Sporer811,M,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
8f0f084f-8637-3758-b2a7-753e15f7af2d,b2909799-7346-3bc7-a87c-0ae971c0bcec,Mohamed943 Tillman293,M,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
9251aeec-53c6-32e3-87d5-b0dccf404ef7,b2909799-7346-3bc7-a87c-0ae971c0bcec,Inés791 Alvarez441,F,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
36fd6b50-3cf0-3c2c-b7a1-9940eda81f73,b2909799-7346-3bc7-a87c-0ae971c0bcec,Clifton91 Balistreri607,M,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
6387c4ac-f5bf-349a-a749-41fbac2ba72a,b2909799-7346-3bc7-a87c-0ae971c0bcec,Olen518 Harvey63,M,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
143574e8-cb8c-3876-a8d6-f2f4a30e4760,b2909799-7346-3bc7-a87c-0ae971c0bcec,Carlota980 Crist667,F,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
b566807f-a4f0-3316-ba3b-d04990058297,b2909799-7346-3bc7-a87c-0ae971c0bcec,Irma773 Prohaska837,F,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
e98b1b34-56e3-32c3-8d73-1dafb0635fe9,b2909799-7346-3bc7-a87c-0ae971c0bcec,Jame231 Larson43,M,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
1b99aeb4-94c6-3635-9b24-6da2b493f993,b2909799-7346-3bc7-a87c-0ae971c0bcec,Emilia403 Porras535,F,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
1586a9f5-5536-3956-9fa9-8720e849797d,b2909799-7346-3bc7-a87c-0ae971c0bcec,Pamula578 Hettinger594,F,NURSE PRACTITIONER,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
5271c17b-12a5-37c9-90e4-5cb42ff8b96f,b2909799-7346-3bc7-a87c-0ae971c0bcec,Parker433 Stamm704,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
ecfe085e-5d51-3190-a318-c5d7bfec8f26,b2909799-7346-3bc7-a87c-0ae971c0bcec,Nydia801 O'Reilly797,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
80fb7071-2d9e-3a24-b29f-ca870cbd4625,b2909799-7346-3bc7-a87c-0ae971c0bcec,Parker433 Stamm704,M,OPTOMETRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
e4314761-fdee-38bb-b546-1c420addc8d0,b2909799-7346-3bc7-a87c-0ae971c0bcec,Adrian111 O'Reilly797,M,OPTOMETRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
06d941c2-8176-305e-81b4-7d071c03fc5f,b2909799-7346-3bc7-a87c-0ae971c0bcec,Reiko946 Stamm704,F,PHYSICAL MEDICINE AND REHABILITATION,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
1284bb6c-0a7f-31ff-88a2-b5b23ec85a92,b2909799-7346-3bc7-a87c-0ae971c0bcec,Adrian111 O'Reilly797,M,PHYSICAL MEDICINE AND REHABILITATION,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
567a65dd-89e7-3adb-acd3-9ae1ecabdac4,b2909799-7346-3bc7-a87c-0ae971c0bcec,Parker433 Stamm704,M,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
a05628d2-18cc-3d43-9380-68300ffbd227,b2909799-7346-3bc7-a87c-0ae971c0bcec,Adrian111 O'Reilly797,M,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
a199dc54-b862-334b-9961-0925eaa7320a,b2909799-7346-3bc7-a87c-0ae971c0bcec,Lolita963 Kreiger457,F,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
9e67d5a3-0dcd-3f51-8723-870dfc04d771,b2909799-7346-3bc7-a87c-0ae971c0bcec,Weldon459 Greenholt190,M,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
3aaf6c53-a7c8-3b45-8969-11ea72e22fa7,b2909799-7346-3bc7-a87c-0ae971c0bcec,Cornell131 Mraz590,M,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
27ebdfef-6c95-3242-903c-775119c92512,b2909799-7346-3bc7-a87c-0ae971c0bcec,Hunter736 Kessler503,M,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
7266d9c8-d1b9-3f24-9ca4-5a0db2386ee2,b2909799-7346-3bc7-a87c-0ae971c0bcec,Elisha578 Rohan584,F,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
852e5d39-23d1-3911-917a-182184f4e434,b2909799-7346-3bc7-a87c-0ae971c0bcec,Deloras136 Schaefer657,F,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
45d69fe5-4ff1-3780-8366-b24447c103d8,b2909799-7346-3bc7-a87c-0ae971c0bcec,Jay242 Bruen238,M,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
77b7c099-ffa1-3e04-adb3-c9d7e1565cf5,b2909799-7346-3bc7-a87c-0ae971c0bcec,Ozzie259 Waters156,M,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
d375541f-5ae8-3c81-99d0-5079269f139f,b2909799-7346-3bc7-a87c-0ae971c0bcec,Sophie40 Rau926,F,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
58fc3771-de1a-3a87-9ed8-f527a0f74bf0,b2909799-7346-3bc7-a87c-0ae971c0bcec,Silas208 Lesch175,M,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
37f7e083-f738-3651-a1df-08ce33215208,b2909799-7346-3bc7-a87c-0ae971c0bcec,Katheryn92 Sporer811,F,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
0d5f0882-a91b-38a8-8c40-fcd12240db62,b2909799-7346-3bc7-a87c-0ae971c0bcec,Mohamed943 Tillman293,M,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
f2c05295-6df8-301e-929f-8bfec0627bc4,b2909799-7346-3bc7-a87c-0ae971c0bcec,Toby274 Durgan499,M,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
c2f4a558-09fe-36d8-adb8-b220d3771933,b2909799-7346-3bc7-a87c-0ae971c0bcec,Larae985 Balistreri607,F,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
b1dd7907-90bc-3df1-be7b-711f3e1a2078,b2909799-7346-3bc7-a87c-0ae971c0bcec,Cindy893 Harvey63,F,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
016dbdd3-dbe1-3ca2-a56b-4e273b42bea6,b2909799-7346-3bc7-a87c-0ae971c0bcec,Carlota980 Crist667,F,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
6390a5d1-8d1d-3fdd-848e-aedd9e1b046b,b2909799-7346-3bc7-a87c-0ae971c0bcec,Irma773 Prohaska837,F,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
302d229d-1f6d-3109-9d62-11ea8c6c6cbb,b2909799-7346-3bc7-a87c-0ae971c0bcec,Marisol435 Oquendo599,F,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
4dea0f4b-ad19-3e15-b0b6-49556f4df51b,b2909799-7346-3bc7-a87c-0ae971c0bcec,Emilia403 Porras535,F,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
0ecf84a5-a736-3e27-bb55-135ac3373eb2,b2909799-7346-3bc7-a87c-0ae971c0bcec,Stanford577 Hettinger594,M,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
9d6703d5-6ba4-3ba7-9746-3e165fb45810,b2909799-7346-3bc7-a87c-0ae971c0bcec,Brent147 Pollich983,M,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
487cd62a-fed2-375f-b5d2-5bdabc144b62,b2909799-7346-3bc7-a87c-0ae971c0bcec,Shantel839 Lang846,F,PSYCHIATRY,365 E ST,TEWKSBURY,MA,01876-1998,42.612088,-71.227845,0
